name	doi	citation	img_path	research_snippet
rotl	10.32942/osf.io/yhfvk	Sánchez-Tójar, A., Moran, N. P., O’Dea, R. E., Reinhold, K., & Nakagawa, S. (2019). Illustrating the importance of meta-analysing variances alongside means in ecology and evolution. <https://doi.org/10.32942/osf.io/yhfvk>	NA	meta-analysis
biomartR	10.1007/s11306-019-1586-2	Soh, P. X. Y., Marin Cely, J. M., Mortlock, S.-A., Jara, C. J., Booth, R., Natera, S., … Williamson, P. (2019). Genome-wide association studies of 74 plasma metabolites of German shepherd dogs reveal two metabolites associated with genes encoding their enzymes. Metabolomics, 15(9). <https://doi.org/10.1007/s11306-019-1586-2>	NA	genetic variation in German shepherd dog metabolites
rotl	10.1111/gcb.14821	Li, X., Zhu, H., Geisen, S., Bellard, C., Hu, F., Li, H., … Liu, M. (2019). Agriculture erases climate constraints on soil nematode communities across large spatial scales. Global Change Biology. <https://doi.org/10.1111/gcb.14821>	NA	agriculture, climate and nematodes
pdftools	10.1109/mcse.2019.2940221	Hwang, L. J., Pauloo, R. A., & Carlen, J. (2019). Assessing Impact of Outreach through Software Citation for Community Software in Geodynamics. Computing in Science & Engineering, 1–1. <https://doi.org/10.1109/mcse.2019.2940221>	img/HwangEtal2019ComputingScience&Engineering.png	software and community in geodynamics software
rerddap	NA	Dick, E.J. and He, X. 2019. Status of Cowcod (Sebastes levis) in 2019. Pacific Fishery Management Council, Portland, OR. <https://www.pcouncil.org/wp-content/uploads/2019/08/H5_Att9_Cowcod_2019_Full_E-Only_SEPT2019BB.pdf>	img/Dick&He2019PacificFisheryMngtCouncil.png	status of cowcod
CoordinateCleaner	NA	Flower, C. (2019). Food Plant Biogeography of the Sonoran Desert (Doctoral dissertation, Arizona State University). <https://search.proquest.com/docview/2275500833>	NA	food plant biogeography of the Sonoran Desert
rplos	NA	Enkhbayar, A., Haustein, S., Barata, G., & Alperin, J. P. (2019). How much research shared on Facebook is hidden from public view? A comparison of public and private online activity around PLOS ONE papers. arXiv preprint arXiv:1909.01476. <https://arxiv.org/abs/1909.01476>	NA	research sharing
bomrang	NA	Singh, J. 2019. Modelling Forest Lake Water Quality and Ecosystem Dynamics. Undergraduate Thesis. <https://www.brisbane.qld.gov.au/sites/default/files/20190820%20Forest%20Lake%20Appendix%20A.pdf>	NA	lake water quality
NLMR	10.21105/joss.01661	Etherington, T., & Omondiagbe, O. (2019). virtualNicheR: generating virtual fundamental and realised niches for use in virtual ecology experiments. Journal of Open Source Software, 4(41), 1661. <https://doi.org/10.21105/joss.01661>	NA	an R package for generating niches
landscapetools	10.21105/joss.01661	Etherington, T., & Omondiagbe, O. (2019). virtualNicheR: generating virtual fundamental and realised niches for use in virtual ecology experiments. Journal of Open Source Software, 4(41), 1661. <https://doi.org/10.21105/joss.01661>	NA	an R package for generating niches
taxize	10.1111/gcb.14829	Cazelles, K., Bartley, T., Guzzo, M. M., Brice, M., MacDougall, A. S., Bennett, J. R., … McCann, K. S. (2019). Homogenization of freshwater lakes: recent compositional shifts in fish communities are explained by gamefish movement and not climate change. Global Change Biology. <https://doi.org/10.1111/gcb.14829>	img/CazellesEtal2019GlobalChangeBiology.png	freshwater lakes, game fish and climate change
rfishbase	10.1111/gcb.14829	Cazelles, K., Bartley, T., Guzzo, M. M., Brice, M., MacDougall, A. S., Bennett, J. R., … McCann, K. S. (2019). Homogenization of freshwater lakes: recent compositional shifts in fish communities are explained by gamefish movement and not climate change. Global Change Biology. <https://doi.org/10.1111/gcb.14829>	img/CazellesEtal2019GlobalChangeBiology.png	freshwater lakes, game fish and climate change
MODIStsp	10.1007/s10453-019-09607-w	Verstraeten, W. W., Dujardin, S., Hoebeke, L., Bruffaerts, N., Kouznetsov, R., Dendoncker, N., … Delcloo, A. W. (2019). Spatio-temporal monitoring and modelling of birch pollen levels in Belgium. Aerobiologia. <https://doi.org/10.1007/s10453-019-09607-w>	img/VerstraetenEtal2019Aerobiologia.png	birch pollen in Belgium
taxize	10.1111/1365-2745.13293	Bufford, J. L., Hulme, P. E., Sikes, B. A., Cooper, J. A., Johnston, P. R., & Duncan, R. P. (2019). Novel interactions between alien pathogens and native plants increase plant‐pathogen network connectance and decrease specialization. Journal of Ecology. <https://doi.org/10.1111/1365-2745.13293>	img/BuffordEtal2019JournalOfEcology.png	plant-pathogen networks
writexl	10.1007/978-1-4939-9744-2_13	Palstrøm N.B., Matthiesen R., Beck H.C. (2020) Data Imputation in Merged Isobaric Labeling-Based Relative Quantification Datasets. In: Matthiesen R. (eds) Mass Spectrometry Data Analysis in Proteomics. Methods in Molecular Biology, vol 2051. Humana, New York, NY <https://doi.org/10.1007/978-1-4939-9744-2_13>	NA	a book chapter on data imputation
hunspell	10.1007/s10479-019-03372-2	Cinelli, M., Ficcadenti, V., & Riccioni, J. (2019). The interconnectedness of the economic content in the speeches of the US Presidents. Annals of Operations Research. <https://doi.org/10.1007/s10479-019-03372-2>	img/CinelliEtal2019AnnalsOperationResearch.png	economic content in speeches of US presidents
rnaturalearth	NA	Umlauf, N., Klein, N., Simon, T., & Zeileis, A. (2019). bamlss: A Lego Toolbox for Flexible Bayesian Regression (and Beyond). arXiv preprint arXiv:1909.11784. <https://arxiv.org/abs/1909.11784>	NA	Bayesian regression
rredlist	10.1017/s0030605319000541	Bager Olsen, M. T., Geldmann, J., Harfoot, M., Tittensor, D. P., Price, B., Sinovas, P., … Burgess, N. D. (2019). Thirty-six years of legal and illegal wildlife trade entering the USA. Oryx, 1–10. <https://doi.org/10.1017/s0030605319000541>	NA	legal and illegal wildlife trade entering the US
brranching	10.1111/mec.15218	Vidal, M. C., Quinn, T. W., Stireman, J. O., Tinghitella, R. M., & Murphy, S. M. (2019). Geography is more important than host plant use for the population genetic structure of a generalist insect herbivore. Molecular Ecology. <https://doi.org/10.1111/mec.15218>	img/VidalEtal2019MolecularEcology.png	population genetic structure of a moth
rgbif	10.7717/peerj.7410	De Luca, D., Kooistra, W. H. C. F., Sarno, D., Gaonkar, C. C., & Piredda, R. (2019). Global distribution and diversity of Chaetoceros (Bacillariophyta, Mediophyceae): integration of classical and novel strategies. PeerJ, 7, e7410. <https://doi.org/10.7717/peerj.7410>	img/DeLucaEtal2019PeerJ.png	distribution and diversity of Chaetoceros planktonic diatoms
camsRad	NA	Ondra, M. 2019. Reliability based design approach to stochastic supply planning. <https://iaee2019ljubljana.oyco.eu/download/contribution/fullpaper/345/345_fullpaper_20190608_130510.pdf>	NA	stochastic supply planning
neotoma	10.1038/s41597-019-0182-7	Wang, Y., Goring, S. J., & McGuire, J. L. (2019). Bayesian ages for pollen records since the last glaciation in North America. Scientific Data, 6(1). <https://doi.org/10.1038/s41597-019-0182-7>	NA	Bayesian ages for pollen records
skimr	10.31234/osf.io/8v5yd	Nalborczyk, L., Grandchamp, R., Koster, E. H. W., Perrone-Bertolotti, M., & Loevenbruck, H. (2019). Can we decode phonetic features in inner speech using surface electromyography? <https://doi.org/10.31234/osf.io/8v5yd>	NA	decoding phonetic features in inner speech
webchem	10.3390/metabo9100200	Stanstrup, J., Broeckling, C., Helmus, R., Hoffmann, N., Mathé, E., Naake, T., … Neumann, S. (2019). The metaRbolomics Toolbox in Bioconductor and beyond. Metabolites, 9(10), 200. <https://doi.org/10.3390/metabo9100200>	NA	the metaRbolomics toolbox
CoordinateCleaner	10.1038/s41559-019-0972-5	Feng, X., Park, D. S., Walker, C., Peterson, A. T., Merow, C., & Papeş, M. (2019). A checklist for maximizing reproducibility of ecological niche models. Nature Ecology & Evolution. <https://doi.org/10.1038/s41559-019-0972-5>	NA	ecological niche models
hunspell	10.18687/LACCEI2019.1.1.414	Duffany, J. (2019). Developing CyberSecurity Skills with Intermediate Programming Courses. Proceedings of the 17th LACCEI International Multi-Conference for Engineering, Education, and Technology: “Industry, Innovation, and Infrastructure for Sustainable Cities and Communities.” <https://doi.org/10.18687/laccei2019.1.1.414>	NA	developing cyber-security skills in programming courses
rotl	10.1086/706187	Maherali, H. (2019). Mutualism as a plant functional trait: linking variation in the mycorrhizal symbiosis to climatic tolerance, geographic range and population dynamics. International Journal of Plant Sciences. <https://doi.org/10.1086/706187>	NA	mutualism as plant functional trait
rgbif	10.1016/j.ecolind.2019.105766	Havinga, I., Hein, L., Vega-Araya, M., & Languillaume, A. (2020). Spatial quantification to examine the effectiveness of payments for ecosystem services: A case study of Costa Rica’s Pago de Servicios Ambientales. Ecological Indicators, 108, 105766. <https://doi.org/10.1016/j.ecolind.2019.105766>	img/HavingaEtal2019EcologicalIndicators.png	payments for ecosystem services
tokenizers	10.1145/3349263.3351313	Jin, L., Tefft, B. C., & Horrey, W. J. (2019). Mining consumer complaints to identify unsuccessful interactions with advanced driver assistance systems. Proceedings of the 11th International Conference on Automotive User Interfaces and Interactive Vehicular Applications Adjunct Proceedings - AutomotiveUI  ’19. <https://doi.org/10.1145/3349263.3351313>	NA	interactions between people and car warning systems
MODISTools	10.1111/1365-2656.13117	Fecchio, A., Bell, J. A., Bosholn, M., Vaughan, J. A., Tkach, V. V., Lutz, H. L., … Clark, N. J. (2019). An inverse latitudinal gradient in infection probability and phylogenetic diversity for Leucocytozoon blood parasites in New World birds. Journal of Animal Ecology. <https://doi.org/10.1111/1365-2656.13117>	NA	latitudinal gradient in infection probability in a blood parasite
rredlist	10.1126/science.aav5327	Scheffers, B. R., Oliveira, B. F., Lamb, I., & Edwards, D. P. (2019). Global wildlife trade across the tree of life. Science, 366(6461), 71–76. <https://doi.org/10.1126/science.aav5327>	img/ScheffersEtalScience.png	global wildlife trade and phylogeny
rplos	NA	Enkybayar, A., Haustein, S., Barata, G., & Alperin, J. P. Comparing public and private Facebook activity linking to PLOS ONE papers. Altmetrics 2019 Conference Proceedings <http://altmetrics.org/wp-content/uploads/2019/10/Enkybayar_altmetrics19_paper_8.pdf>	NA	science sharing on facebook 
pdftools	NA	Lewinski, D., & Hasan, M. R. Russian Troll Account Classification with Twitter and Facebook Data. <https://www.researchgate.net/profile/Md_Rashidul_Hasan/publication/335880060_Russian_Troll_Account_Classification_with_Twitter_and_Facebook_Data/links/5d818ebf458515fca1711d72/Russian-Troll-Account-Classification-with-Twitter-and-Facebook-Data.pdf>	NA	russian troll social media account classification
rnoaa	10.1002/joc.6353	Dumitrescu, A., Cheval, S., & Guijarro, J. A. (2019). Homogenization of a combined hourly air temperature dataset over Romania. International Journal of Climatology. <https://doi.org/10.1002/joc.6353>	NA	homogenization of Romanian air temperature data
MODIStsp	10.5532/KJAFM.2019.21.2.97	Yoo, B. H., Kim, K. S., & Lee, J. (2019). MODIS 대기자료를 활용한 남북한 기상관측소에서의 냉방도일 추정. 한국농림기상학회지, 21(2), 97–109. <https://doi.org/10.5532/KJAFM.2019.21.2.97>	NA	estimating cooling degree days in South and North Korean weather stations
nlrx	10.31234/osf.io/w6dpa	Kaaronen, R. O., & Strelkovskii, N. (2019). Cultural Evolution of Sustainable Behaviours: Pro-Environmental Tipping Points in an Agent-Based Model. <https://doi.org/10.31234/osf.io/w6dpa>	NA	modelling pro-environmental tipping points
taxize	10.1016/j.landurbplan.2019.103673	Sydenham, M. A. K., Moe, S. R., & Eldegard, K. (2020). When context matters: Spatial prediction models of environmental conditions can identify target areas for wild bee habitat management interventions. Landscape and Urban Planning, 193, 103673. <https://doi.org/10.1016/j.landurbplan.2019.103673>	NA	identifying target areas for wild bee management
taxize	10.1111/jvs.12825	Bottin, M., Peyre, G., Vargas, C., Raz, L., Richardson, J. E., & Sanchez, A. (2019). Phytosociological data and herbarium collections show congruent large scale patterns but differ in their local descriptions of community composition. Journal of Vegetation Science. <https://doi.org/10.1111/jvs.12825>	img/BottinEtal2019JournalOfVegetationScience.png	comparing phytosociological data and herbarium collections
rgbif	NA	Piatscheck, F. (2019). Past, present and future: Geographic and temporal variation in a Fig–fig wasp mutualism (Order No. 22588967). ProQuest Dissertations & Theses Global. (2302689695). <https://search.proquest.com/docview/2302689695>	NA	geographic/temporal variation in a fig-fig wasp mutualism
spocc	NA	Piatscheck, F. (2019). Past, present and future: Geographic and temporal variation in a Fig–fig wasp mutualism (Order No. 22588967). ProQuest Dissertations & Theses Global. (2302689695). <https://search.proquest.com/docview/2302689695>	NA	geographic/temporal variation in a fig-fig wasp mutualism
rinat	NA	Piatscheck, F. (2019). Past, present and future: Geographic and temporal variation in a Fig–fig wasp mutualism (Order No. 22588967). ProQuest Dissertations & Theses Global. (2302689695). <https://search.proquest.com/docview/2302689695>	NA	geographic/temporal variation in a fig-fig wasp mutualism
iheatmapr	10.1186/s12864-019-6073-7	Reyes, A. L. P., Silva, T. C., Coetzee, S. G., Plummer, J. T., Davis, B. D., Chen, S., … Jones, M. R. (2019). GENAVi: a shiny web application for gene expression normalization, analysis and visualization. BMC Genomics, 20(1). <https://doi.org/10.1186/s12864-019-6073-7>	img/ReyesEtal2019BMCGenomics.png	a Shiny web app for gene expression
rotl	NA	Fetter, K.C. 2019. Natural Selection For Disease Resistance In Hybrid Poplars Targets Stomatal Patterning Traits And Regulatory Genes. Graduate College Dissertations and Theses. 1162. <https://scholarworks.uvm.edu/graddis/1162>	img/Fetter2019Thesis.png	natural selection for disease resistance in poplars
treeio	10.1186/s12866-019-1598-0	Paudyal, N., Pan, H., Elbediwi, M., Zhou, X., Peng, X., Li, X., … Yue, M. (2019). Characterization of Salmonella Dublin isolated from bovine and human hosts. BMC Microbiology, 19(1). <https://doi.org/10.1186/s12866-019-1598-0>	NA	bovine and human Salmonella characterization
brranching	10.1111/ele.13396	Bohner, T., & Diez, J. (2019). Extensive mismatches between species distributions and performance and their relationship to functional traits. Ecology Letters. <https://doi.org/10.1111/ele.13396>	NA	a conceptual framework for mismatch between optimal conditions and species performance
rotl	10.1111/brv.12555	Defolie, C., Merkling, T., & Fichtel, C. (2019). Patterns and variation in the mammal parasite–glucorticoid relationship. Biological Reviews. <https://doi.org/10.1111/brv.12555>	NA	mammal parasite–glucorticoid relationships
git2r	10.12688/f1000research.20843.1	Blischak, J. D., Carbonetto, P., & Stephens, M. (2019). Creating and sharing reproducible research code the workflowr way. F1000Research, 8, 1749. <https://doi.org/10.12688/f1000research.20843.1>	NA	reproducible research tools
